"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_totals","poblacio_total","incidencia_1000","co","h2s","no","no2","nox","o3","pm10","pm2.5","so2"
"1548",2015-12-12,1.54791666666667,257.958333333333,71.8125,1022.81875,72.9791666666667,12.89375,15.3,11.1,0,417,294760,1.41471027276428,0.94,NA,31,49.67,96.71,13.83,27.08,NA,1.08
"1549",2015-12-13,1.12916666666667,230.875,69.0625,1017.43125,90.3541666666667,12.7895833333333,16.7,10.4,0,240,161788,1.48342275076025,0.93,NA,23.54,48.25,83.96,17.75,18.96,NA,1.17
"1550",2015-12-14,1.1875,214.895833333333,64.1041666666667,1017.80833333333,68.9791666666667,11.94375,14.2,9.1,0,2686,1176977,2.2821176624522,1.58,NA,131.25,70.88,271,7.5,42.21,NA,4.38
"1551",2015-12-15,1.05208333333333,207.229166666667,64.4375,1021.5375,83.1458333333333,14.0270833333333,19.6,10.1,0,2162,1008244,2.14432220771956,1.67,NA,155.04,73.38,309.92,3.79,56.88,NA,3.62
"1552",2015-12-16,0.745833333333333,171.9375,66.9583333333333,1025.46041666667,83.5833333333333,14.7645833333333,20,11.1,0,2013,948382,2.12256242737631,2.22,NA,252.55,80.82,466.91,2.91,58.73,NA,4.09
"1553",2015-12-17,0.954166666666667,167.3125,71.7916666666667,1023.65833333333,78.0208333333333,14.4395833333333,17.5,12.6,0,1918,923217,2.07751806996622,1.79,NA,127.1,80.5,274.6,3.8,NA,NA,4.36
"1554",2015-12-18,0.854166666666667,145.270833333333,81,1023.16666666667,77.9583333333333,13.6333333333333,16,11.7,0,1922,887664,2.16523369202761,1.81,NA,165.29,76,328.46,3,59,NA,5.21
"1555",2015-12-19,0.947916666666667,156.916666666667,79.75,1021.10208333333,54.3541666666667,13.0875,15.2,10.9,0,427,274414,1.5560430590276,1.31,NA,87.33,58.46,191.42,6.12,50.17,NA,5.38
"1556",2015-12-20,1.04583333333333,90.8958333333333,69.9583333333333,1021.45416666667,18.75,14.3958333333333,15.3,13.5,0,220,144744,1.51992483280827,1.18,NA,36.62,57.5,113.08,10.67,51.67,NA,3.12
"1557",2015-12-21,2.0875,285.708333333333,63.4375,1027.05833333333,88.7291666666667,14.6041666666667,17.2,12,0,2747,1186671,2.31487918723892,1.24,NA,54.21,50.42,133.29,12.75,40.92,NA,2
"1558",2015-12-22,2.32291666666667,261.208333333333,71.0416666666667,1028.64166666667,92.8125,13.5229166666667,16.2,11.1,0,2088,976903,2.13736676005704,1.12,NA,41.58,51.62,114.71,15.92,39.38,NA,2.08
"1559",2015-12-23,1.03541666666667,215.25,75.5625,1026.68958333333,76.1041666666667,14.3,16,12.4,0,1876,868671,2.15962084609708,1.35,NA,73,68.92,180.21,6.42,37.75,NA,3.5
"1560",2015-12-24,1.40208333333333,245.458333333333,72.125,1025.05625,46.1666666666667,14.9666666666667,17.2,13.1,0,1506,699097,2.15420749910241,1.11,NA,33.71,60.5,111.79,12.79,32.42,NA,1.79
"1561",2015-12-25,0.81875,196.875,76.0833333333333,1028.07291666667,84.5833333333333,13.1041666666667,15.6,11,0,229,143714,1.59344253169489,1.23,NA,68.83,63.92,168.83,7.67,33.12,NA,4.46
"1562",2015-12-26,1.16041666666667,202.229166666667,77.9375,1028.32291666667,94.0208333333333,12.5166666666667,16.3,9.6,0,277,179160,1.5461040410806,1.22,NA,67.54,53.25,156.5,16.54,29.75,NA,2.62
"1563",2015-12-27,1.23333333333333,228.104166666667,78.5625,1027.66041666667,96.8125,12.7208333333333,16.5,9.4,0,356,232265,1.53273200869696,1.31,NA,70.83,58.25,165.83,18.25,27.79,NA,2.29
"1564",2015-12-28,0.81875,159.375,71.9375,1025.58958333333,72.8125,14,16.2,11.7,0,2844,1182902,2.40425665017051,1.62,NA,110.75,77.83,247.04,7.12,36,NA,4.25
"1565",2015-12-29,1.37291666666667,240.5625,73.8125,1024.03125,84.3958333333333,15.2791666666667,18.4,13.2,0,2312,1094162,2.11303262222596,1.28,NA,45.5,61.54,130.71,10.75,31.88,NA,2.67
"1566",2015-12-30,1.73541666666667,269.75,59.5625,1020.73333333333,97.6666666666667,14.4125,18.5,12.3,0,1862,895099,2.080216825178,0.73,NA,23,47.42,82.29,NA,24.04,NA,1.75
"1567",2015-12-31,1.48958333333333,189.333333333333,62.7291666666667,1019.8375,91.7083333333333,13.7791666666667,17.6,10.4,0,1368,723579,1.89060213190267,0.67,NA,53.67,54.38,136.04,12.4,28.42,NA,2.08
"1568",2016-01-01,1.46458333333333,243.520833333333,77.0625,1017.59375,47.3125,13.4541666666667,15.4,11.7,0,281,172483,1.62914606077121,0.55,NA,28.38,45.62,88.88,13.29,21.5,NA,1.33
"1569",2016-01-02,2.53541666666667,287.1875,58.4166666666667,1012.35416666667,72.4166666666667,14.0979166666667,16.7,11.4,0.1,637,420016,1.51660889108986,0.41,NA,14.38,32.25,53.96,33.21,12.46,NA,1.12
"1570",2016-01-03,2.71458333333333,283.229166666667,50.4583333333333,1007.60833333333,46.25,12.3166666666667,14.7,10,0,318,223463,1.42305437589221,0.37,NA,8.79,33.25,46,35.21,11.54,NA,1.42
"1571",2016-01-04,2.0125,273.645833333333,65.9583333333333,997.99375,28.8541666666667,13.4520833333333,14.9,11.8,0.4,2714,1262020,2.1505205939684,0.56,NA,26.48,45.19,85.38,22.5,13.35,NA,1.65
"1572",2016-01-05,2.36666666666667,290.958333333333,55.5833333333333,998.889583333334,89.7708333333333,11.9729166666667,15.5,10.1,0,1880,966361,1.94544274862086,0.55,NA,17.12,40.38,66.12,31.71,12.86,NA,1.29
"1573",2016-01-06,4.28958333333333,296.9375,46.3125,1004.06666666667,88.8333333333333,11.2333333333333,14,8.9,0,228,169958,1.34150790195225,0.41,NA,12.08,23.08,41,50.5,21.39,NA,1.29
"1574",2016-01-07,3.63333333333333,269.770833333333,52.8125,1003.83541666667,60.0208333333333,15.95625,20.2,10.7,0,2226,1066681,2.086846957994,0.7,NA,38,40.29,97.79,32,17.96,NA,2.12
"1575",2016-01-08,2.1625,257.333333333333,55.8333333333333,1003.28541666667,105.1875,18.3854166666667,22.4,15.6,0,1868,962950,1.93987226751129,0.98,NA,66.29,57.33,158.21,15.33,40.04,NA,2.92
"1576",2016-01-09,2.7125,270.104166666667,54.0833333333333,1001.27916666667,64.5625,16.8354166666667,19.3,14.7,0,501,338864,1.47846923839652,0.67,NA,32.5,45.12,94.33,27.08,20.29,NA,1.58
"1577",2016-01-10,4.9125,266.666666666667,50.75,1001.73958333333,85.4791666666667,16.4604166666667,18.1,14.9,0,229,160414,1.4275561983368,0.46,NA,5.71,23.12,31.38,53.88,20.5,NA,1
"1578",2016-01-11,4.92291666666667,274.270833333333,45.6041666666667,1002.21041666667,68.4791666666667,16.3020833333333,18.6,13.7,0,2443,1193035,2.04771863356901,0.55,NA,9.46,31.08,45.08,49.42,25.5,NA,1.04
"1579",2016-01-12,5.09791666666667,306.354166666667,39.5833333333333,1012.22083333333,111.5,13.0145833333333,15.7,10.9,0,1932,982487,1.96643823277051,0.62,NA,18.29,32,59.75,45.79,20,NA,1.42
"1580",2016-01-13,1.82708333333333,248.520833333333,51.5833333333333,1019.97291666667,75.9791666666667,11.35625,14.1,9.1,0,1726,897922,1.92221596085183,0.71,NA,24.04,51.46,87.83,23.83,22.96,NA,1.62
"1581",2016-01-14,1.90625,258.833333333333,55.4375,1011.37916666667,54.5208333333333,12.875,15.7,10.2,0,1706,889134,1.91872091270832,0.9,NA,47.58,56.25,128.67,19.33,24.54,NA,2.46
"1582",2016-01-15,2.16666666666667,255.229166666667,56.9166666666667,1014.80416666667,43.9375,10.8145833333333,12.6,8.9,0.7,1649,849290,1.94162182528936,0.74,NA,27.5,48.17,89.71,21.88,17.79,NA,1.33
"1583",2016-01-16,2.6625,284.895833333333,24.8541666666667,1019.975,123.166666666667,9.14791666666667,13.8,5.5,0,342,213813,1.59952856000337,0.6,NA,16.79,40.25,65.62,39.62,14.25,NA,2.12
"1584",2016-01-17,1.55833333333333,242.4375,37.3541666666667,1019.93541666667,118.6875,8.82291666666667,12.6,5.2,0,173,114163,1.51537713619999,0.66,NA,18.33,42.38,69.88,31.12,17.67,NA,1.83
"1585",2016-01-18,1.29791666666667,174.854166666667,50.0625,1010.71041666667,85.2916666666667,10.7125,13.5,8.7,0,2421,1125963,2.15015946349924,0.88,NA,45.36,61.5,130.45,12.48,26.83,NA,2.09
"1586",2016-01-19,1.57708333333333,219.104166666667,60.375,1012.50625,110.958333333333,10.35,12.6,8.1,0,1992,963379,2.06772204916238,0.66,NA,29.17,51.12,95.42,23.04,17.45,NA,1.08
"1587",2016-01-20,1.1375,163.604166666667,60.5625,1012.69375,113.520833333333,11.7020833333333,14.3,8.9,0,1802,902840,1.99592397324,0.98,NA,64.46,72.71,170.92,10.92,31.88,NA,3.46
"1588",2016-01-21,1.04166666666667,165.4375,68.5833333333333,1017.25416666667,107.458333333333,11.4166666666667,13.9,8.8,0,1778,883976,2.01136682443867,0.98,NA,63.17,68.92,165.21,12.25,30.57,NA,1.42
"1589",2016-01-22,1.14583333333333,181.208333333333,73.75,1024.27083333333,69.9791666666667,12.18125,15.3,9,0,1646,817353,2.01381777518404,1.17,NA,103.08,74.12,231.5,6.5,38.83,NA,1.62
"1590",2016-01-23,1.12916666666667,170.75,70.7083333333333,1028.42708333333,104.5625,13.5916666666667,17.8,10.6,0,405,264899,1.52888459375083,1.08,NA,86.04,65.12,196.25,8.25,39.08,NA,1.71
"1591",2016-01-24,1.30833333333333,146.270833333333,78.2083333333333,1029.49583333333,50.1041666666667,12.9166666666667,14.9,11,0,182,125765,1.44714348189083,1.02,NA,81.5,51.42,175.54,18.88,29.79,NA,1.58
"1592",2016-01-25,1.82916666666667,248.6875,75.5625,1027.36041666667,79.3125,14.425,17.2,13.2,0,2846,1269849,2.24121135662587,0.74,NA,23,52.75,87.71,25.75,26.75,NA,1
"1593",2016-01-26,1.70208333333333,243.666666666667,75.7916666666667,1027.05,104.291666666667,13.9,16.4,12.4,0,2147,970642,2.21193807809677,0.78,NA,30.92,51.96,98.79,21.38,26.33,NA,1
"1594",2016-01-27,2.00833333333333,264.666666666667,70.2916666666667,1024.575,122.020833333333,13.6354166666667,18.1,11.1,0,2048,1029352,1.98960122484825,0.77,NA,27.71,48.25,90.54,21.33,27.71,NA,1.04
"1595",2016-01-28,1.95416666666667,270.666666666667,68.7291666666667,1023.69583333333,115.979166666667,13.9375,17.4,11.3,0,2017,988660,2.04013513240143,0.83,NA,32.25,55.67,104.92,16.96,33.29,NA,1
"1596",2016-01-29,1.08333333333333,159.270833333333,66.7708333333333,1028.10833333333,47.0833333333333,13.9270833333333,15.1,12.9,0,1873,908175,2.06237784567952,1.16,NA,79.46,68.75,190.08,7.04,45.42,NA,2.54
"1597",2016-01-30,2.575,303.5,59.2083333333333,1026.19375,107.166666666667,13.6625,17.1,11.6,0,422,279728,1.5086083624092,0.66,NA,19.54,36.33,65.88,25.25,20.88,NA,1.17
"1598",2016-01-31,1.875,264.666666666667,57.4375,1023.23958333333,101.395833333333,13.6770833333333,18.1,10.1,0,290,195898,1.48036222932342,0.82,NA,41.12,42.25,104.83,21.57,22.79,NA,1.33
"1599",2016-02-01,1.46041666666667,229.729166666667,61.9583333333333,1024.9125,136.375,15.71875,20.7,12.8,0,2738,1274586,2.14814849684525,0.96,NA,67.5,54.68,157.41,10.73,27.75,NA,1.82
"1600",2016-02-02,1.7125,146.770833333333,71.9375,1022.59375,121.104166666667,13.8479166666667,15.9,11.7,0,2374,1151866,2.06100362368539,0.89,NA,62.25,58.5,153.38,14.04,31.21,NA,2.62
"1601",2016-02-03,1.64583333333333,213.479166666667,64.8958333333333,1022.37291666667,121.729166666667,14.4208333333333,18.7,12.2,0,2112,1074643,1.96530382648005,0.61,NA,25.62,42.42,81.21,24.62,23.82,NA,1.29
"1602",2016-02-04,1.85,252.75,42.375,1029.40625,144.625,11.7708333333333,14.3,8.6,0,2088,1066346,1.95808865040053,0.52,NA,23.88,52.29,88.33,27.04,24.29,NA,1.38
"1603",2016-02-05,2.12083333333333,258.979166666667,44.7083333333333,1023.11041666667,141.395833333333,12.9166666666667,17.1,9.8,0,1892,972838,1.94482534604939,0.53,NA,22.38,54.29,88.25,32.38,31.48,NA,1.21
"1604",2016-02-06,1.31875,189.583333333333,74.0833333333333,1016.59166666667,88.6666666666667,12.8479166666667,15.1,11.2,0,420,265869,1.57972535346355,0.63,NA,33.96,60.42,112.04,27.78,27.67,NA,1.96
"1605",2016-02-07,2.76666666666667,232.104166666667,63.8333333333333,1008.18541666667,82.7916666666667,12.35625,13.6,10.7,0.6,252,154169,1.63456985515895,0.44,NA,11.88,32.17,50,50.58,16.88,NA,1.08
"1606",2016-02-08,2.40416666666667,255.520833333333,48.375,1016.57916666667,146.458333333333,13.7125,19.2,9.6,0,3165,1446465,2.18809304061972,0.68,NA,33.17,55.83,106.21,25.21,24.33,NA,1.29
"1607",2016-02-09,3.95416666666667,263.1875,50.9375,1007.05416666667,99.2916666666667,16.3708333333333,19.4,13.1,0,2717,1280435,2.12193512361034,0.6,NA,25.96,45.25,84.38,30.54,32.86,NA,1.17
"1608",2016-02-10,3.1625,221,51.8958333333333,1004.7625,86.1041666666667,14.6208333333333,17.9,11.2,0,2563,1240963,2.0653315207625,0.67,NA,28.58,46.33,89.58,42.38,22.12,NA,1.25
"1609",2016-02-11,1.45416666666667,121.208333333333,83.7708333333333,1006.48125,26.875,12.0479166666667,14,11,1.1,2277,1111701,2.04821260392857,0.68,NA,61.55,60.23,153.68,27.76,23.71,NA,2.04
"1610",2016-02-12,2.16875,236.020833333333,72.9791666666667,1000.63333333333,93.4166666666667,15.1145833333333,19.7,12,0.1,414,256294,1.6153323917064,0.56,NA,22.54,40.5,74.62,21.17,19.71,NA,1.42
"1611",2016-02-13,2.79583333333333,252.375,60.9375,996.304166666667,144.020833333333,17.8458333333333,23.2,13.1,5.8,644,403794,1.59487263307528,0.52,NA,21.54,38.96,71.46,27.29,16.96,NA,1.12
"1612",2016-02-14,3.50416666666667,216.291666666667,58.5,991.789583333333,158.729166666667,14.1416666666667,18.2,7.9,6.9,306,216787,1.41152375373062,0.42,NA,12.12,27.79,45.71,54.42,12.67,NA,1
"1613",2016-02-15,2.21458333333333,219.791666666667,56.6666666666667,1002.67916666667,170.916666666667,10.7541666666667,13.4,7.6,5.8,3280,1446066,2.26822288885846,0.61,NA,26.71,44.38,84.96,36.33,13.62,NA,1.79
"1614",2016-02-16,1.69375,226.5,36.6875,1016.68333333333,170.625,10.13125,13.2,6.2,0,2723,1257346,2.16567277424034,0.64,NA,25.5,49.08,87.58,34.29,18.17,NA,2.54
"1615",2016-02-17,2.63541666666667,279.958333333333,40.5,1015.6875,174.645833333333,8.40625,11.3,4.7,0,2539,1274677,1.99187715789961,0.55,NA,17.08,42.25,68.04,39.21,17.83,NA,2.08
"1616",2016-02-18,1.75208333333333,235.791666666667,43.375,1013.56458333333,84.5416666666667,9.68333333333333,12.6,7.2,0,2159,1111475,1.94246384309139,0.82,NA,33.96,59,110.83,30.71,21.89,NA,2.79
"1617",2016-02-19,1.37708333333333,171.6875,59.1041666666667,1021.25416666667,160.041666666667,10.33125,12.4,7.3,0,2157,1095727,1.96855603631196,0.82,NA,40.83,63.29,125.42,22.25,20.89,NA,2.62
"1618",2016-02-20,1.72916666666667,204.541666666667,51.1875,1026.1125,177.354166666667,11.3395833333333,14.9,7.3,0,539,360993,1.49310374439394,0.72,NA,40.46,58,119.33,27.21,16.5,NA,3.67
"1619",2016-02-21,1.89375,252.6875,40.1041666666667,1022.76875,149.083333333333,13.3395833333333,18.5,9.7,0,333,226420,1.47071813444042,0.63,NA,20.71,52.5,83.71,32.46,18.5,NA,2.46
"1620",2016-02-22,1.68125,189.916666666667,51.875,1014.16458333333,134.354166666667,15.25625,21,12.7,0,3599,1631737,2.20562504864448,1.07,NA,83.38,80.25,207.54,19.08,69.42,NA,6.67
"1621",2016-02-23,1.95833333333333,222.9375,62.3958333333333,1016.22291666667,161.270833333333,13.9604166666667,18.6,11.8,0,2759,1343963,2.05288389635727,0.91,NA,51.91,61.68,140.73,23.81,101.67,NA,3.17
"1622",2016-02-24,1.72083333333333,221.666666666667,60.5416666666667,1011.675,154.333333333333,13.66875,17.1,11.2,0,2777,1378304,2.01479499442793,0.52,NA,33.04,57.79,107.83,25.12,41.7,NA,2.25
"1623",2016-02-25,2.52916666666667,269.145833333333,49.7708333333333,1007.62916666667,174.0625,14.68125,17.6,11.9,0,2400,1216030,1.97363551886055,0.5,NA,27,50.79,91.67,29.08,26.08,NA,1.92
"1624",2016-02-26,1.89375,226.145833333333,59.3125,1003.72083333333,114.229166666667,12.83125,15.1,11.3,0,2350,1173094,2.00324952646591,0.5,NA,25.62,49.83,88.88,30.38,18.57,NA,2.21
"1625",2016-02-27,3.01666666666667,129.958333333333,74.6458333333333,986.210416666667,116.9375,10.6770833333333,13.1,7.5,26.5,511,339915,1.50331700572202,0.41,NA,25.67,45.96,84.58,48.29,17.54,NA,1.5
"1626",2016-02-28,3.18541666666667,116.395833333333,62.9375,994.93125,187.333333333333,11.1770833333333,14.4,8.4,0.4,316,213243,1.48187748249649,0.33,NA,15.08,33.38,55.96,51.88,9.33,NA,1.12
"1627",2016-02-29,3.10416666666667,231.416666666667,53.8541666666667,1003.69791666667,156.770833333333,12.7791666666667,18.8,9.3,0,3882,1707771,2.27313849456397,0.67,NA,30.67,51,97.38,34.42,32.72,NA,1.88
"1628",2016-03-01,1.89166666666667,194.729166666667,38.1041666666667,1016.1125,197.166666666667,13.5229166666667,19.7,9.3,0,2833,1338603,2.11638551534697,0.6,NA,30.17,54.21,99.88,36.67,24.05,NA,2.12
"1629",2016-03-02,2.71458333333333,244.4375,45.6875,1011.46041666667,166.583333333333,14.6645833333333,19.6,11.7,0,2672,1330085,2.00889416841781,0.53,NA,25.04,45.54,83.79,41.83,21.78,NA,2.92
"1630",2016-03-03,3.525,236.354166666667,46.1875,1008.2875,194.604166666667,13.2770833333333,18.6,9.6,0,2355,1200498,1.96168590035135,0.5,NA,19.5,38.83,68.38,52.54,20.88,NA,2.88
"1631",2016-03-04,2.9625,262.395833333333,63.7708333333333,1001.89375,200.75,12.9395833333333,16.7,9.4,0,2380,1171089,2.03229643519835,0.48,NA,13.38,41.08,60.96,49.96,16.15,NA,3.08
"1632",2016-03-05,4.01458333333333,302.6875,42.8333333333333,997.566666666667,211.916666666667,12.84375,16.1,9.3,0,570,361478,1.57685944926109,0.37,NA,12.04,24.46,42.46,62.5,5.5,NA,2.38
"1633",2016-03-06,2.18125,211.0625,53.5208333333333,1003.34583333333,194.1875,10.31875,13.6,7.3,0,398,262121,1.5183827316392,0.4,NA,14.29,30.96,52.29,51.75,11.47,NA,2.92
"1634",2016-03-07,2.03125,197.875,50.6875,1002.1625,204.479166666667,11.0416666666667,13.7,7.8,0,3760,1681612,2.23594979103384,0.63,NA,26.5,48.25,88.33,44.08,7.67,NA,3.79
"1635",2016-03-08,2.53958333333333,160.166666666667,63.3125,1010.04791666667,163.416666666667,10.7395833333333,13,8.8,0,2817,1371731,2.05360963629166,0.66,NA,25.55,45.55,84.18,41.33,NA,NA,3.23
"1636",2016-03-09,1.94791666666667,259.645833333333,62.0416666666667,1006.36666666667,64.0833333333333,9.675,10.9,8.2,0.8,2443,1227695,1.9899079168686,0.64,NA,32.29,48.96,98.17,24.5,NA,NA,2.08
"1637",2016-03-10,1.46666666666667,203.25,42.7083333333333,1006.26875,206.020833333333,11.2020833333333,15.1,6.2,0,2394,1187136,2.01661814653081,0.58,NA,29.33,52.25,96.67,30.04,34.33,NA,2.46
"1638",2016-03-11,1.63541666666667,188.5,52.125,1012.90208333333,219.25,11.5,13.5,8.6,0,2291,1142904,2.00454281374464,0.67,NA,35.12,55,108.42,32.75,22.82,NA,3.5
"1639",2016-03-12,1.875,203.583333333333,52.875,1016.05416666667,214.645833333333,11.61875,13.8,8.6,0,523,345431,1.51405056291995,0.48,NA,16,42.75,66.96,46.88,20.6,NA,1.29
"1640",2016-03-13,1.84583333333333,183.875,51.8541666666667,1015.34375,216.604166666667,11.425,13.8,8,0,330,197395,1.67177486765116,0.5,NA,13.92,34.17,55.17,62.29,NA,NA,1.12
"1641",2016-03-14,1.81666666666667,102.854166666667,63.3125,1015.31875,126.354166666667,11.9604166666667,14.5,9.6,0,3594,1671537,2.15011692831209,0.86,NA,34,60.08,111.58,45.79,34.8,NA,1.38
"1642",2016-03-15,1.52083333333333,152.875,63.7708333333333,1014.275,99.4583333333333,11.86875,14,10,0.4,2540,1280246,1.98399370121055,0.79,NA,33,57.04,107.08,33,25.83,NA,1.12
"1643",2016-03-16,2.43541666666667,145.25,64.5833333333333,1010.34166666667,155.145833333333,10.9229166666667,13.8,8.6,7.2,2453,1267357,1.93552408674115,0.72,NA,34.5,45.62,97.96,43.92,18.54,NA,1.25
"1644",2016-03-17,1.77291666666667,76.5,66.1458333333333,1015.33958333333,88.4583333333333,10.3354166666667,12.3,7.8,2.5,2174,1133687,1.91763687860935,0.84,NA,44.83,58.42,126.71,27.88,18,NA,1.12
"1645",2016-03-18,1.74375,197.375,68.9375,1014.2,176.979166666667,11.6166666666667,13.7,8.5,0,2102,1104090,1.90383030368901,0.74,NA,36.5,55.38,110.88,34.54,22.12,NA,2.21
"1646",2016-03-19,1.91041666666667,91.6458333333333,78.1041666666667,1012.20208333333,74.7083333333333,12.6041666666667,14.6,11.5,0.8,472,313080,1.50760189089051,0.69,NA,25.54,52.67,91.33,45.04,18.08,NA,1
"1647",2016-03-20,2.01041666666667,88.75,83.8541666666667,1010.225,181.145833333333,12.9520833333333,15.4,10,10.7,256,176334,1.45179035239942,0.55,NA,13.58,32.71,53.17,66.04,16.35,NA,1
"1648",2016-03-21,1.425,106.083333333333,73.0208333333333,1008.24166666667,171.375,13.2270833333333,15.2,11.2,0,2734,1380526,1.98040457043185,0.85,NA,37.71,53.12,110.21,44.67,22.62,NA,1.08
"1649",2016-03-22,1.75208333333333,169.125,60.9791666666667,999.81875,174.083333333333,14.55,19.7,11.7,0,2056,1065751,1.92915605990517,0.81,NA,38.25,53.92,112,31,25.84,NA,1.46
"1650",2016-03-23,2.00208333333333,225.791666666667,46.25,998.335416666667,228.604166666667,14.1520833333333,19.3,9.3,0,1793,949517,1.88832848700971,0.65,NA,23.27,49.27,84.18,47.86,22.05,NA,1.95
"1651",2016-03-24,2.6625,232.979166666667,54.6458333333333,1009.00625,247.979166666667,13.7625,16.4,10.6,0,1480,808088,1.83148369979507,0.6,NA,14.55,45.91,67.82,54.82,19.86,NA,1.41
"1652",2016-03-25,1.74791666666667,126.895833333333,71.6041666666667,1015.87708333333,183.208333333333,13.1541666666667,15.4,10.6,0.1,286,194407,1.47114044247378,0.59,NA,11.54,40.46,57.5,61.17,27.17,NA,2.04
"1653",2016-03-26,2.27291666666667,215.625,70.1041666666667,1014.83125,177.083333333333,14.8270833333333,18.1,11.9,0,517,345277,1.49734850569253,0.57,NA,7.38,37.67,48.42,61.79,24.83,NA,1.21
"1654",2016-03-27,1.76458333333333,171.708333333333,71.4166666666667,1012.10625,175.416666666667,13.96875,15.4,12.3,0,303,209545,1.44599012145363,0.6,NA,15.77,44.82,68.32,48.91,22.35,NA,1.45
"1655",2016-03-28,2.89791666666667,279.1875,52.2916666666667,1010.6375,158.229166666667,16.3645833333333,21.9,12.2,0,259,181409,1.42771306826012,0.53,NA,7.46,28.79,40.12,52.79,18.52,NA,1.12
"1656",2016-03-29,2.47291666666667,253.5625,49.25,1011.1125,217.145833333333,17.9208333333333,22.2,14.7,0,2236,1174775,1.90334319337746,0.75,NA,25.5,52.54,91.04,34.17,22.86,NA,1.29
"1657",2016-03-30,1.50833333333333,155.375,72.2083333333333,1009.99375,258.020833333333,15.51875,20.8,13,0,1665,944025,1.76372447763566,0.95,NA,47.08,74.21,146,32.83,31.18,NA,3.38
"1658",2016-03-31,2.96458333333333,184.333333333333,59.7708333333333,1003.03541666667,224.041666666667,16.3625,21.4,12.6,0,1499,833832,1.7977242418137,0.87,NA,31,60.83,107.88,43.79,30.07,NA,1.54
"1659",2016-04-01,1.97916666666667,227.833333333333,71.5,1009.13541666667,58.375,12.3875,13.8,9.8,17.3,1357,808208,1.6790232217449,0.55,NA,18.95,53.86,82.5,35.55,19.42,NA,1.09
"1660",2016-04-02,1.66666666666667,223.8125,62.9375,1008.44583333333,139.208333333333,13.4125,16.8,11.6,0,356,238437,1.49305686617429,0.41,NA,24.83,45,82.71,34.58,21.71,NA,2.83
"1661",2016-04-03,2.05208333333333,233.625,69.7916666666667,1008.91458333333,187.895833333333,14.3916666666667,17.3,11.6,0,223,151172,1.4751408991083,0.4,NA,15.29,45.29,68.42,53.46,21.7,NA,1.83
"1662",2016-04-04,1.63958333333333,181.125,82.3125,1003.74166666667,120.291666666667,14.6333333333333,16.5,13.5,3.7,1976,1058717,1.86641000380649,0.66,NA,36.08,56.46,111.25,50.33,30.91,NA,2.83
"1663",2016-04-05,2.44375,107.5,84.7291666666667,1002.5,34.0625,14.3833333333333,15.3,13.3,10.5,1398,808600,1.72891417264408,0.74,NA,46.54,58.83,129.62,33.96,22.68,NA,1.83
"1664",2016-04-06,1.56666666666667,178.770833333333,64.1875,1008.16875,223.479166666667,15.9854166666667,19.8,12.8,0,1436,806096,1.78142553740497,0.85,NA,61,61.58,154.5,14.96,30.4,NA,3
"1665",2016-04-07,2.18541666666667,183.875,61.3541666666667,1007.77291666667,276.145833333333,15.2479166666667,18.5,12.8,0,1376,765837,1.79672697976201,0.59,NA,22.12,44.46,77.92,46.42,27.26,NA,3.25
"1666",2016-04-08,2.24791666666667,185.979166666667,66.4583333333333,1006.81666666667,184.541666666667,11.5708333333333,14,9,4.1,1225,655505,1.86878818620758,0.53,NA,28.67,45.29,88.62,51.08,15.94,NA,1.46
"1667",2016-04-09,3.09791666666667,255.208333333333,50.8541666666667,1005.13333333333,284.229166666667,13.7833333333333,18.4,9.2,0,302,202236,1.49330485175735,0.41,NA,13,30.75,50.25,56.88,24.56,NA,1.21
"1668",2016-04-10,2.14166666666667,148.708333333333,69.0625,1004.4375,255.708333333333,15.0916666666667,18.2,11.8,0,200,128364,1.55806924059705,0.51,NA,14.17,41.83,62.88,62.71,31.59,NA,1.92
"1669",2016-04-11,2.13125,194,59.375,1005.59375,270.791666666667,16.4583333333333,20.8,13.6,0,1945,993634,1.95746119798638,0.65,NA,24.12,54.04,90.67,56.5,34.16,NA,1.96
"1670",2016-04-12,1.83333333333333,229.5,64.125,1006.99166666667,263.916666666667,16.4541666666667,20.1,13.8,0,1481,761275,1.94542051164165,0.63,NA,26.33,52.58,92.33,48.21,23.5,NA,2.04
"1671",2016-04-13,3.12291666666667,245.125,46.8125,1006.74166666667,283.75,18.5645833333333,23,13.9,0,1425,762006,1.87006401524397,0.53,NA,20.67,41.38,72.46,53.42,27.29,NA,1.79
"1672",2016-04-14,2.26458333333333,174.1875,49.3958333333333,1009.56875,293.625,17.9416666666667,22.2,14.1,0,1317,696061,1.89207555084971,0.81,NA,52.96,65.25,145.83,45.46,36.1,NA,3.88
"1673",2016-04-15,2.12916666666667,227.604166666667,70.9791666666667,1006.99166666667,264.270833333333,16.8208333333333,20.9,13.9,0,1244,656237,1.89565659967359,0.65,NA,23.92,51.46,87.5,53.58,34.52,NA,2.38
"1674",2016-04-16,2.7875,249.645833333333,58.7708333333333,1004.95625,289.4375,19.0541666666667,24,14.6,0,314,211053,1.48777795150981,0.52,NA,14.21,38.25,59.58,56.88,28.89,NA,2.71
